USUBJID,STUDYID,DOSDUR,ROUTE,LBTEST,LBTESTCD,LBCAT,LBORRES,LBORRESU,LBMETHOD,LBSPEC,SEX,INITBW,BWORRESU,SPECIES,STRAIN,TRTV,START_YEAR,AGE,ANESTHETICS
T103241-1-0036,T103241-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.4,mmol/l,iBroker:P,SERUM,M,158,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0036,T103241-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/l,iBroker:K,SERUM,M,158,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0037,T103241-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.55,mmol/l,iBroker:Ca,SERUM,M,148,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0037,T103241-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.33,mmol/l,iBroker:P,SERUM,M,148,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0037,T103241-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,141,mmol/l,iBroker:Na,SERUM,M,148,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103241-1-0037,T103241-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,5.2,mmol/l,iBroker:K,SERUM,M,148,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,6,isoflurane
T103430-1-0001,T103430-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/l,iBroker:K,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0001,T103430-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0001,T103430-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.09,mmol/l,iBroker:P,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0001,T103430-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/l,iBroker:Ca,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0002,T103430-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,236,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0002,T103430-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.18,mmol/l,iBroker:P,SERUM,M,236,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0002,T103430-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.4,mmol/l,iBroker:K,SERUM,M,236,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0002,T103430-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/l,iBroker:Ca,SERUM,M,236,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0003,T103430-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/l,iBroker:K,SERUM,M,227,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0003,T103430-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,227,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0003,T103430-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.6,mmol/l,iBroker:Ca,SERUM,M,227,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0003,T103430-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,1.41,mmol/l,iBroker:P,SERUM,M,227,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0004,T103430-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,219,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0004,T103430-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.5,mmol/l,iBroker:K,SERUM,M,219,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0004,T103430-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,1.77,mmol/l,iBroker:P,SERUM,M,219,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0004,T103430-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.48,mmol/l,iBroker:Ca,SERUM,M,219,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0005,T103430-1,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,223,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0005,T103430-1,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,223,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0005,T103430-1,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,1.77,mmol/l,iBroker:P,SERUM,M,223,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103430-1-0005,T103430-1,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.6,mmol/l,iBroker:Ca,SERUM,M,223,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0001,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.53,mmol/l,iBroker:Ca,SERUM,M,187,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0001,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.63,mmol/l,iBroker:P,SERUM,M,187,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0001,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,187,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0001,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,187,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0002,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,147,mmol/l,iBroker:Na,SERUM,M,165,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0002,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,165,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0002,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.61,mmol/l,iBroker:Ca,SERUM,M,165,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0002,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.9,mmol/l,iBroker:P,SERUM,M,165,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0003,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,178,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0003,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.6,mmol/l,iBroker:Ca,SERUM,M,178,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0003,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.26,mmol/l,iBroker:P,SERUM,M,178,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0003,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.2,mmol/l,iBroker:K,SERUM,M,178,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0004,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.66,mmol/l,iBroker:Ca,SERUM,M,171,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0004,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.03,mmol/l,iBroker:P,SERUM,M,171,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0004,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.5,mmol/l,iBroker:K,SERUM,M,171,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0004,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,171,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0005,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.2,mmol/l,iBroker:K,SERUM,M,192,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0005,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.67,mmol/l,iBroker:Ca,SERUM,M,192,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0005,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,192,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0005,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.33,mmol/l,iBroker:P,SERUM,M,192,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0006,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.56,mmol/l,iBroker:Ca,SERUM,M,197,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0006,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.5,mmol/l,iBroker:K,SERUM,M,197,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0006,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.27,mmol/l,iBroker:P,SERUM,M,197,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0006,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,197,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0007,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.06,mmol/l,iBroker:P,SERUM,M,200,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0007,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,148,mmol/l,iBroker:Na,SERUM,M,200,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0007,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.1,mmol/l,iBroker:K,SERUM,M,200,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0007,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.63,mmol/l,iBroker:Ca,SERUM,M,200,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0008,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.67,mmol/l,iBroker:Ca,SERUM,M,203,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0008,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.91,mmol/l,iBroker:P,SERUM,M,203,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0008,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,203,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0008,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,203,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0009,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,198,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0009,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.64,mmol/l,iBroker:Ca,SERUM,M,198,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0009,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.89,mmol/l,iBroker:P,SERUM,M,198,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0009,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/l,iBroker:K,SERUM,M,198,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0010,T103529-0,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.09,mmol/l,iBroker:P,SERUM,M,168,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0010,T103529-0,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/l,iBroker:K,SERUM,M,168,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0010,T103529-0,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,168,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103529-0-0010,T103529-0,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.55,mmol/l,iBroker:Ca,SERUM,M,168,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103815-8-0001,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.41,mmol/L,iBroker:Ca,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0001,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.74,mmol/L,iBroker:P,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0001,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/L,iBroker:Na,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0001,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/L,iBroker:K,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0002,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.2,mmol/L,iBroker:K,SERUM,M,221,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0002,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/L,iBroker:Na,SERUM,M,221,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0002,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,2.06,mmol/L,iBroker:P,SERUM,M,221,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0002,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/L,iBroker:Ca,SERUM,M,221,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0003,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.81,mmol/L,iBroker:P,SERUM,M,204,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0003,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/L,iBroker:Na,SERUM,M,204,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0003,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/L,iBroker:K,SERUM,M,204,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0003,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.42,mmol/L,iBroker:Ca,SERUM,M,204,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0004,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/L,iBroker:K,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0004,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.68,mmol/L,iBroker:P,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0004,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/L,iBroker:Na,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0004,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.48,mmol/L,iBroker:Ca,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0005,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.52,mmol/L,iBroker:Ca,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0005,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/L,iBroker:Na,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0005,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.36,mmol/L,iBroker:P,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0005,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.4,mmol/L,iBroker:K,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0006,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.89,mmol/L,iBroker:P,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0006,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/L,iBroker:Na,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0006,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/L,iBroker:K,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0006,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.5,mmol/L,iBroker:Ca,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0007,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/L,iBroker:Na,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0007,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.49,mmol/L,iBroker:Ca,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0007,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5,mmol/L,iBroker:K,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0007,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.93,mmol/L,iBroker:P,SERUM,M,222,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0008,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/L,iBroker:Na,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0008,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.48,mmol/L,iBroker:Ca,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0008,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.54,mmol/L,iBroker:P,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0008,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/L,iBroker:K,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0009,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.55,mmol/L,iBroker:Ca,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0009,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.84,mmol/L,iBroker:P,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0009,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/L,iBroker:K,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0009,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/L,iBroker:Na,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0010,T103815-8,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5,mmol/L,iBroker:K,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0010,T103815-8,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.48,mmol/L,iBroker:P,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0010,T103815-8,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.48,mmol/L,iBroker:Ca,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103815-8-0010,T103815-8,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/L,iBroker:Na,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,7,isoflurane
T103901-4-0001,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.53,mmol/L,iBroker:Ca,SERUM,M,239,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0001,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.7,mmol/L,iBroker:K,SERUM,M,239,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0001,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.38,mmol/L,iBroker:P,SERUM,M,239,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
